geo country;time;scenario;new vehicle registrations
Croatia;2043;EU-27 CAM scenario proportionally distributed across each EU country;60855,24558
Croatia;2044;EU-27 CAM scenario proportionally distributed across each EU country;60855,24558
Croatia;2045;EU-27 CAM scenario proportionally distributed across each EU country;60855,24558
Croatia;2046;EU-27 CAM scenario proportionally distributed across each EU country;60855,24558
Croatia;2047;EU-27 CAM scenario proportionally distributed across each EU country;60855,24558
Croatia;2048;EU-27 CAM scenario proportionally distributed across each EU country;60855,24558
Croatia;2049;EU-27 CAM scenario proportionally distributed across each EU country;60855,24558
Croatia;2050;EU-27 CAM scenario proportionally distributed across each EU country;60855,24558
Hungary;2022;EU-27 CAM scenario proportionally distributed across each EU country;116585,7582
Hungary;2023;EU-27 CAM scenario proportionally distributed across each EU country;122490,6665
Hungary;2024;EU-27 CAM scenario proportionally distributed across each EU country;128395,5748
Hungary;2025;EU-27 CAM scenario proportionally distributed across each EU country;134300,4832
Hungary;2026;EU-27 CAM scenario proportionally distributed across each EU country;140205,3914
Hungary;2027;EU-27 CAM scenario proportionally distributed across each EU country;146110,2998
Hungary;2028;EU-27 CAM scenario proportionally distributed across each EU country;152015,208
Hungary;2029;EU-27 CAM scenario proportionally distributed across each EU country;157920,1164
Hungary;2030;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2031;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2032;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2033;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2034;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2035;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2036;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2037;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2038;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2039;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2040;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2041;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2042;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2043;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2044;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2045;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2046;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2047;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2048;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2049;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Hungary;2050;EU-27 CAM scenario proportionally distributed across each EU country;163825,0246
Ireland;2022;EU-27 CAM scenario proportionally distributed across each EU country;97396,72921
Ireland;2023;EU-27 CAM scenario proportionally distributed across each EU country;102329,7396
Ireland;2024;EU-27 CAM scenario proportionally distributed across each EU country;107262,75
Ireland;2025;EU-27 CAM scenario proportionally distributed across each EU country;112195,7605
Ireland;2026;EU-27 CAM scenario proportionally distributed across each EU country;117128,7708
Ireland;2027;EU-27 CAM scenario proportionally distributed across each EU country;122061,7812
Ireland;2028;EU-27 CAM scenario proportionally distributed across each EU country;126994,7915
Ireland;2029;EU-27 CAM scenario proportionally distributed across each EU country;131927,802
Ireland;2030;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2031;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2032;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2033;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2034;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2035;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2036;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2037;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2038;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2039;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2040;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2041;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2042;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2043;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2044;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2045;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2046;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2047;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2048;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2049;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Ireland;2050;EU-27 CAM scenario proportionally distributed across each EU country;136860,8123
Italy;2022;EU-27 CAM scenario proportionally distributed across each EU country;1394508,914
Italy;2023;EU-27 CAM scenario proportionally distributed across each EU country;1465138,872
Italy;2024;EU-27 CAM scenario proportionally distributed across each EU country;1535768,831
Italy;2025;EU-27 CAM scenario proportionally distributed across each EU country;1606398,791
Italy;2026;EU-27 CAM scenario proportionally distributed across each EU country;1677028,748
Italy;2027;EU-27 CAM scenario proportionally distributed across each EU country;1747658,707
Italy;2028;EU-27 CAM scenario proportionally distributed across each EU country;1818288,665
Italy;2029;EU-27 CAM scenario proportionally distributed across each EU country;1888918,625
Italy;2030;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2031;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2032;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2033;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2034;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2035;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2036;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2037;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2038;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2039;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2040;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2041;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2042;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2043;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2044;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2045;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2046;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2047;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2048;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2049;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Italy;2050;EU-27 CAM scenario proportionally distributed across each EU country;1959548,582
Lithuania;2022;EU-27 CAM scenario proportionally distributed across each EU country;30077,82511
Lithuania;2023;EU-27 CAM scenario proportionally distributed across each EU country;31601,22559
Lithuania;2024;EU-27 CAM scenario proportionally distributed across each EU country;33124,62605
Lithuania;2025;EU-27 CAM scenario proportionally distributed across each EU country;34648,02657
Lithuania;2026;EU-27 CAM scenario proportionally distributed across each EU country;36171,42702
Lithuania;2027;EU-27 CAM scenario proportionally distributed across each EU country;37694,8275
Lithuania;2028;EU-27 CAM scenario proportionally distributed across each EU country;39218,22795
Lithuania;2029;EU-27 CAM scenario proportionally distributed across each EU country;40741,62846
Lithuania;2030;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2031;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2032;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2033;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2034;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2035;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2036;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2037;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2038;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2039;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2040;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2041;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2042;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2043;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2044;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2045;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2046;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2047;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2048;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2049;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Lithuania;2050;EU-27 CAM scenario proportionally distributed across each EU country;42265,02891
Luxembourg;2022;EU-27 CAM scenario proportionally distributed across each EU country;42430,63698
Luxembourg;2023;EU-27 CAM scenario proportionally distributed across each EU country;44579,6904
Luxembourg;2024;EU-27 CAM scenario proportionally distributed across each EU country;46728,74379
Luxembourg;2025;EU-27 CAM scenario proportionally distributed across each EU country;48877,79726
Luxembourg;2026;EU-27 CAM scenario proportionally distributed across each EU country;51026,85063
Luxembourg;2027;EU-27 CAM scenario proportionally distributed across each EU country;53175,90405
Luxembourg;2028;EU-27 CAM scenario proportionally distributed across each EU country;55324,95742
Luxembourg;2029;EU-27 CAM scenario proportionally distributed across each EU country;57474,01088
Luxembourg;2030;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2031;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2032;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2033;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2034;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2035;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2036;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2037;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2038;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2039;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2040;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2041;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2042;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2043;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2044;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2045;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2046;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2047;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2048;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2049;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Luxembourg;2050;EU-27 CAM scenario proportionally distributed across each EU country;59623,06425
Latvia;2022;EU-27 CAM scenario proportionally distributed across each EU country;14010,94594
Latvia;2023;EU-27 CAM scenario proportionally distributed across each EU country;14720,58108
Latvia;2024;EU-27 CAM scenario proportionally distributed across each EU country;15430,21622
Latvia;2025;EU-27 CAM scenario proportionally distributed across each EU country;16139,85138
Latvia;2026;EU-27 CAM scenario proportionally distributed across each EU country;16849,48651
Latvia;2027;EU-27 CAM scenario proportionally distributed across each EU country;17559,12165
Latvia;2028;EU-27 CAM scenario proportionally distributed across each EU country;18268,75679
Latvia;2029;EU-27 CAM scenario proportionally distributed across each EU country;18978,39195
Latvia;2030;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2031;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2032;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2033;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2034;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2035;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2036;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2037;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2038;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2039;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2040;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2041;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2042;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2043;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2044;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2045;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2046;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2047;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2048;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2049;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Latvia;2050;EU-27 CAM scenario proportionally distributed across each EU country;19688,02708
Malta;2022;EU-27 CAM scenario proportionally distributed across each EU country;5020,302086
Malta;2023;EU-27 CAM scenario proportionally distributed across each EU country;5274,573483
Malta;2024;EU-27 CAM scenario proportionally distributed across each EU country;5528,844878
Malta;2025;EU-27 CAM scenario proportionally distributed across each EU country;5783,11628
Malta;2026;EU-27 CAM scenario proportionally distributed across each EU country;6037,387672
Malta;2027;EU-27 CAM scenario proportionally distributed across each EU country;6291,65907
Malta;2028;EU-27 CAM scenario proportionally distributed across each EU country;6545,930462
Malta;2029;EU-27 CAM scenario proportionally distributed across each EU country;6800,201864
Malta;2030;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2031;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2032;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2033;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2034;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2035;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2036;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2037;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2038;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2039;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2040;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2041;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2042;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2043;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2044;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2045;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2046;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2047;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2048;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2049;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Malta;2050;EU-27 CAM scenario proportionally distributed across each EU country;7054,473256
Netherlands;2022;EU-27 CAM scenario proportionally distributed across each EU country;308706,5034
Netherlands;2023;EU-27 CAM scenario proportionally distributed across each EU country;324342,0632
Netherlands;2024;EU-27 CAM scenario proportionally distributed across each EU country;339977,623
Netherlands;2025;EU-27 CAM scenario proportionally distributed across each EU country;355613,1832
Netherlands;2026;EU-27 CAM scenario proportionally distributed across each EU country;371248,7428
Netherlands;2027;EU-27 CAM scenario proportionally distributed across each EU country;386884,3027
Netherlands;2028;EU-27 CAM scenario proportionally distributed across each EU country;402519,8623
Netherlands;2029;EU-27 CAM scenario proportionally distributed across each EU country;418155,4225
Netherlands;2030;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2031;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2032;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2033;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2034;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2035;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2036;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2037;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2038;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2039;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2040;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2041;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2042;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2043;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2044;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2045;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2046;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2047;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2048;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2049;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Netherlands;2050;EU-27 CAM scenario proportionally distributed across each EU country;433790,982
Norway;2022;EU-27 CAM scenario proportionally distributed across each EU country;168563,5753
Norway;2023;EU-27 CAM scenario proportionally distributed across each EU country;177101,0886
Norway;2024;EU-27 CAM scenario proportionally distributed across each EU country;185638,6018
Norway;2025;EU-27 CAM scenario proportionally distributed across each EU country;194176,1153
Norway;2026;EU-27 CAM scenario proportionally distributed across each EU country;202713,6284
Norway;2027;EU-27 CAM scenario proportionally distributed across each EU country;211251,1417
Norway;2028;EU-27 CAM scenario proportionally distributed across each EU country;219788,6549
Norway;2029;EU-27 CAM scenario proportionally distributed across each EU country;228326,1683
Norway;2030;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2031;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2032;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2033;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2034;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2035;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2036;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2037;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2038;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2039;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2040;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2041;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2042;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2043;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2044;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2045;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2046;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2047;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2048;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2049;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Norway;2050;EU-27 CAM scenario proportionally distributed across each EU country;236863,6815
Poland;2022;EU-27 CAM scenario proportionally distributed across each EU country;427105,3078
Poland;2023;EU-27 CAM scenario proportionally distributed across each EU country;448737,6043
Poland;2024;EU-27 CAM scenario proportionally distributed across each EU country;470369,9006
Poland;2025;EU-27 CAM scenario proportionally distributed across each EU country;492002,1976
Poland;2026;EU-27 CAM scenario proportionally distributed across each EU country;513634,4937
Poland;2027;EU-27 CAM scenario proportionally distributed across each EU country;535266,7902
Poland;2028;EU-27 CAM scenario proportionally distributed across each EU country;556899,0863
Poland;2029;EU-27 CAM scenario proportionally distributed across each EU country;578531,3832
Poland;2030;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2031;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2032;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2033;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2034;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2035;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2036;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2037;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2038;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2039;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2040;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2041;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2042;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2043;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2044;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2045;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2046;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2047;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2048;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2049;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Poland;2050;EU-27 CAM scenario proportionally distributed across each EU country;600163,6793
Portugal;2022;EU-27 CAM scenario proportionally distributed across each EU country;140221,3404
Portugal;2023;EU-27 CAM scenario proportionally distributed across each EU country;147323,3584
Portugal;2024;EU-27 CAM scenario proportionally distributed across each EU country;154425,3764
Portugal;2025;EU-27 CAM scenario proportionally distributed across each EU country;161527,3947
Portugal;2026;EU-27 CAM scenario proportionally distributed across each EU country;168629,4126
Portugal;2027;EU-27 CAM scenario proportionally distributed across each EU country;175731,4307
Portugal;2028;EU-27 CAM scenario proportionally distributed across each EU country;182833,4486
Portugal;2029;EU-27 CAM scenario proportionally distributed across each EU country;189935,4668
Portugal;2030;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2031;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2032;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2033;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2034;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2035;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2036;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2037;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2038;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2039;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2040;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2041;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2042;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2043;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2044;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2045;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2046;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2047;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2048;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2049;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Portugal;2050;EU-27 CAM scenario proportionally distributed across each EU country;197037,4847
Romania;2022;EU-27 CAM scenario proportionally distributed across each EU country;115906,8221
Romania;2023;EU-27 CAM scenario proportionally distributed across each EU country;121777,3432
Romania;2024;EU-27 CAM scenario proportionally distributed across each EU country;127647,8643
Romania;2025;EU-27 CAM scenario proportionally distributed across each EU country;133518,3856
Romania;2026;EU-27 CAM scenario proportionally distributed across each EU country;139388,9066
Romania;2027;EU-27 CAM scenario proportionally distributed across each EU country;145259,4278
Romania;2028;EU-27 CAM scenario proportionally distributed across each EU country;151129,9488
Romania;2029;EU-27 CAM scenario proportionally distributed across each EU country;157000,4701
Romania;2030;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2031;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2032;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2033;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2034;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2035;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2036;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2037;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2038;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2039;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2040;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2041;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2042;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2043;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2044;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2045;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2046;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2047;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2048;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2049;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Romania;2050;EU-27 CAM scenario proportionally distributed across each EU country;162870,9911
Slovakia;2022;EU-27 CAM scenario proportionally distributed across each EU country;72300,00002
Slovakia;2023;EU-27 CAM scenario proportionally distributed across each EU country;75961,8956
Slovakia;2024;EU-27 CAM scenario proportionally distributed across each EU country;79623,79115
Slovakia;2025;EU-27 CAM scenario proportionally distributed across each EU country;83285,68681
Slovakia;2026;EU-27 CAM scenario proportionally distributed across each EU country;86947,58231
Slovakia;2027;EU-27 CAM scenario proportionally distributed across each EU country;90609,47789
Slovakia;2028;EU-27 CAM scenario proportionally distributed across each EU country;94271,3734
Slovakia;2029;EU-27 CAM scenario proportionally distributed across each EU country;97933,26906
Slovakia;2030;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2031;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2032;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2033;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2034;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
